"Speaker","Gender","Age","BirthYear","LabovHierarchy","AlveolarStatus","VelarStatus","BilabialStatus","LabiodentalStatus","Voicing","OralStopStatus","Nasality","LateralStatus","Frication","Sonority","PlaceOfArticulation","MannerOfArticulation","Syllables","Context","Vowel","FREQcount","Lg10WF","Lg10WF_c","F1_raw","F2_raw","F1","F2"
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,579.3728842,802.8931885,539.469,1019.592
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,569.6118964,1159.551048,531.355,1232.449
"M1957","M","O",1957,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,637.267458,1048.645439,587.537,1166.215
"M1957","M","O",1957,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,584.2637247,877.5913104,543.526,1064.193
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,572.7786532,964.6502067,534.001,1116.005
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,561.8839874,1055.89224,525.004,1170.488
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,669.5602243,1056.637886,614.262,1171.023
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,621.5884031,1016.31719,574.484,1146.986
"M1957","M","O",1957,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,658.5974463,1066.715012,605.177,1176.898
"M1957","M","O",1957,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,599.126638,1073.03829,555.874,1180.637
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,623.0479503,1153.451382,575.719,1228.71
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,470.3556091,830.8633388,466.528,1022.262
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,626.1111686,1045.189716,580.923,1157.135
"M1953","M","O",1953,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,477.0926462,976.5902125,471.468,1113.869
"M1953","M","O",1953,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,605.0073532,1063.388179,565.4,1168.352
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,619.7780467,1072.246049,576.248,1173.96
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,658.6962198,963.9727149,604.824,1105.857
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,458.5939622,1032.254178,457.885,1148.855
"M1953","M","O",1953,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,637.2753798,1068.655573,589.125,1171.824
"M1953","M","O",1953,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,498.7040246,1097.304969,487.343,1189.718
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,664.0139974,1143.555404,608.705,1218.829
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,568.9413393,806.4731527,509.04,941.339
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,623.0125893,971.0433382,546.966,1077.013
"M1949e","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,670.9087023,1082.131075,580.658,1168.619
"M1949e","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,674.0089698,1006.96026,582.775,1106.658
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,589.7461533,1038.037738,523.681,1132.297
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,671.1365205,999.5442658,580.834,1100.515
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,601.7005467,950.9788328,532.06,1060.454
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,547.1644926,938.2569647,493.782,1050.038
"M1949e","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,646.6067246,1049.517739,563.547,1141.644
"M1949e","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,650.6698165,939.8857109,566.458,1051.374
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,646.0836356,1113.819667,563.195,1194.792
"M1949d","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,579.7994294,1027.61815,522.711,1139.508
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,663.4264164,1078.427478,572.632,1176.364
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,592.2370767,1042.2855,530.12,1150.191
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,692,1004.467849,589.654,1122.949
"M1949d","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,601.404659,896.329177,535.588,1044.697
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,544.0412161,946.1044061,501.367,1080.752
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,608.7235701,958.1428121,539.998,1089.298
"M1949d","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,591.6978771,1068.598075,529.767,1169.153
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,626.5862353,1096.381432,550.582,1189.451
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,614.0770701,1000.267919,543.173,1119.744
"M1949d","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,608.403942,999.110488,539.734,1118.943
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,629.0460553,910.1436049,539.381,1052.442
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,665.983515,906.5272269,562.313,1050.305
"M1949c","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,701.9452949,1145.000068,584.627,1193.724
"M1949c","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,747.8056908,1014.990138,613.027,1115.471
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,706.6311448,1079.102064,587.537,1153.93
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,780.4616672,1100.610163,633.313,1167.016
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,624.6422973,932.6143457,536.647,1065.795
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,600.8682867,969.0567092,521.917,1087.696
"M1949c","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,634.6106048,1066.686974,542.821,1146.452
"M1949c","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,661.4295777,1039.960549,559.49,1130.427
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,670.1646646,1048.302482,564.87,1135.502
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,572.8966826,891.0644829,553.316,980.065
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,589.6337753,1148.588242,568.663,1195.326
"M1949b","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,590.2859378,1164.506339,569.28,1208.68
"M1949b","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,578.3121199,1201.368943,558.344,1239.393
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,571.7490882,1189.452367,552.346,1229.512
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,611.9507042,1262.642635,589.037,1290.671
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,636.9157453,1002.863488,611.792,1073.541
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,561.4501173,1149.325653,542.909,1195.86
